4665	6	a	He obsessively contrives his characters and situations to work toward something -- a point, a message, a statement.
4666	3	a	Frankie Faison comes the closest to Vonnegut's spirit in his bold caricature of the Black Fuehrer of Harlem.
4667	1	a	The expressions on the characters' faces are so nuanced and complex you feel like you're watching actual people.
4668	6	a	Overall, the film is as gray and hopeless as the landscape.
4669	7	a	The next logical step for Yimou is to give up on plot altogether and simply film sword fights and death scenes set to haunting Chinese music.
4670	3	a	A dark, complex story full of twists and turns, complete with flawed heroes and voice-over narration -- The Prestige is pure Victorian noir.
4671	9	a	Paltrow gives it her best but is so conspicuously doing country. We're meant to believe she has spent half her life staring into a vodka bottle, but she glows like she's just stepped out of a yoga retreat.
4672	9	a	More often the intrusions of the comic on the dramatic aren't so much offensive as merely strange, which nevertheless torpedoes any hope of the audience taking this very seriously.
4673	1	a	It's a challenge to emerge from this immersive tale without being forever affected.
4674	3	a	Almodovar's latest feels a bit lackluster after his recent string of excellent films, but it still contains some inspired, cinema-on-cinema sequences.
4675	3	a	There's no denying Whedon's talent for dialogue, and for once, it feels less like scripted dialogue and more like real conversation.
4676	4	a	Pleasant old-school comedy with a few modern, edgy twists.
4677	3	a	Under a less masterful hand, you'd be dying for a fistfight, a sex scene or a gunshot to shatter the calm. But Koreeda makes thrilling the rich inner lives of four young women trying to navigate rocky emotional terrain in the wake of their father's death.
4678	3	a	Of course, Superman saves the world, but the real news is that there's still some life in the series.
4679	4	a	Disturbing thriller about a babysitter; cursing, violence. 
4680	5	a	dusty jokes about Mama Cass and Karen Carpenter -- how's that for topical humor? ... Unfortunately, most of the funny moments in 'Man' come when the film is playing it straight
4681	1	a	Offers the satisfaction you'd expect from a romcom and feel-good sports movie, but Lawrence and Cooper's delicate treatment of their characters makes it far more than a fleeting source of entertainment.
4682	1	a	After watching this film, you will believe that evil exists on earth. That the movie deals in truth and established facts makes it all the more disturbing.
4683	5	a	A terribly mediocre film that squanders the talent of its stars on a story that could have been funny and even thoughtful.
4684	1	a	Bardem's unnerving performance is the one that will stay with you.
4685	3	a	Touted as a disaster even before its release, its off-beat tale, visual styling and casting proves that the franchise has more than a little sting left in its tail.
4686	4	a	"Think Like a Man Too"" is even less substantial than the original, but funnier in a manic, glitzy way befitting its Vegas setting."
4687	9	a	The worst concept, execution and end product ever.
4688	6	a	What is exciting prose on the printed page becomes merely prosaic on the big screen.
4689	1	a	"Mazursky delivers one of the best lines in the film when he observes, ""It's been my observation that losers are more truthful than winners."" Amen. Here's to some losers who sometimes get to win."
4690	9	a	Kevin Smith, coming off the wonderful, challenging Dogma, fills it with sub-Road Trip gross-out jokes and expects us to buy it because he's just oh-so-ironic.
4691	5	a	Unmemorable, unfunny and unoriginal.
4692	3	a	The movie plays to every expectation the viewer might have -- the more absurd, the better. In this regard, it doesn't miss a trick. 
4693	1	a	Penn's maturation as a filmmaker is stunningly complete. Into the Wild is a riveting, spiritual revelation - one young man's journey to find himself that ends in folly unmourned.
4694	4	a	Meg Ryan struts her stuff Erin Brockovich-style; chock-a-block with moxie and the mettle of a woman who wants more.
4695	4	a	The script by Seth Rogen, Evan Goldberg, Kyle Hunter and Ariel Shaffir has an inspired stupid idea, and boundless nerve, as well as a legitimate interest in theological debate. Truly, it does.
4696	0	a	Thirty years on, bustin' still makes us feel good. In fact, few movies have the power to make us feel good-er.
4697	4	a	Bleed For This is an enjoyable but very generic and old-fashioned boxing movie.
4698	2	a	A fun, relevant, raunchy and often hilarious movie.
4699	2	a	The solid cast acts accordingly, with young Harrison distinguishing himself as a young man whose awkwardness is alternately endearing and alarming.
4700	4	a	Find-your-bliss film appeals but raises questions, too.
4701	4	a	Without the newness of the first film to give it some electricity, this Harry Potter outing comes off as harmless but flat.
4702	4	a	Relatively weak popcorn drama.
4703	2	a	A fascinating film, but for every interesting idea explored, there are just as many that don't seem to have as much relevance; the film is never focused enough to be wholly effective.
4704	2	a	How Do You Know is a well-written romantic comedy that stays away from formulas and cliches. I loved James L. Brooks' use of the close-up shot to show raw emotion.
4705	0	a	Pure, raw energy.
4706	6	a	It's impossible not to cry at their suffering, but whether you'll feel anything is another story.
4707	7	a	this celebration of a giant leap for mankind is really just a small, insignificant step for film fans.
4708	3	a	[Aniston's] approximation of a woman on a slow-drip nervous breakdown has a universal, sleepwalking quality to it that clearly took a lot of thought and craft.
4709	4	a	It's uneven story pulls it back to earth, but many of its ideas are transcendent.
4710	5	a	so familiar that you half expect Julia Stiles and Channing Tatum to show up and start hoofing
4711	3	a	The film seems to me a fair-minded stab at the truth and an irresistible look at the exercise of dynastic influence.
4712	6	a	Robin Williams doesn't need to prove he can act, not after The Fisher King, The Night Listener, Good Will Hunting and Mrs. Doubtfire. What he does in Man of the Year seems a long way from actual acting.
4713	3	a	Director Mary Harron takes a theatre of the absurd approach to the controversial best-seller.
4714	3	a	Bolt has all the wit, wisdom and top class computer imagery of a Pixar film, with the star voice cast of a Disney release.
4715	1	a	It was nice watching an adaptation that stands on its own two feet. This movie hugged me with all four arms. It is not as great, or epic as it wants to be, but it is thoroughly enjoyable.
4716	4	a	If all you do is look at performances, the historical drama is worthy of praise. Step back, and the overall production stumbles through writing mistakes, a drab look and a storytelling structure that puts the main event [too] deep into the tale...
4717	5	a	A movie about snakes on a plane does not need to be straightforward; it only has a shot if it is either genuinely scary or so incredibly over the top it's funny. Snakes on a Plane is neither, but maybe Snakes on a Boat will be better.
4718	2	a	The rawness of ... emotion translates to a palpable intensity, with the fear of losing those closest to you, either through death or through betrayal, smothering the film like a wet wool blanket.
4719	6	a	These aren't the psychologically exploded youths of Rebel Without a Cause, or even The Outsiders. They're characters in a long, violent, unbleeped episode of MTV's Cribs.
4720	3	a	Thank you, Michael Showalter, for giving Sally Field a role that shows us what it means to fully inhabit a character to illuminate the world. 
4721	5	a	If you want to see how members of a family that's fraught with discord and dysfunction learn about teamwork and the nature of kin -- and dispatch bad guys in the process -- rent The Incredibles.
4722	9	a	An uninvolving simulacrum of romance between a pair of mumbling, inarticulate boobs who have no discernible personalities apart from a shared taste in hoodies.
4723	3	a	There is a quietude to the film, even though it is punctuated by a lot of music and even more yelling. Its mood is soft and even humble.
4724	3	a	A gently intelligent action sci-fi with wit, drama, and emotion to spare, this is the blockbuster you've been waiting for all year.
4725	4	a	Trailer trash Hitchcock spliced with overboiled film noir.
4726	2	a	Hoffman's performance is filled with exasperation at a world that refuses to see things the way he does, and he gives profound voice to this commonality amongst us all.
4727	8	a	"Hopefully audiences will come to their senses and mark this one ""return to sender."
4728	9	a	Annoying music by Danny Elfman.
4729	3	a	You have to see this thing.
4730	0	a	Watching the Godfather of Soul on the big outdoor stage, you think back to his appearance in The T.A.M.I. Show a decade earlier. And then you think: I feel good.
4731	4	a	Moody thriller is spooky fun, but not much more.
4732	4	a	Shhh don't say a word ... it's not that good.
4733	2	a	It's an exciting sports movie, an inspiring tale of prejudice overcome and, above all, a fascinating study of political leadership.
4734	5	a	"If you want to see ignorant self destruction, see Troy Duffy in ""Overnight"" and forget this film---the worst mistake Josh Hartnett has made in his career."
4735	6	a	The main problem with Coach Carter can be summed up simply: too much sermonizing.
4736	4	a	"Its four main ""anti-heroes"" are such unsympathetic losers that it is difficult to care whether they live or die."
4737	6	a	A flawlessly directed film about enigmatic people who speak in morose epigrams about vague universal principles they show no sign of understanding.
4738	3	a	...a madcap comedy that rarely disappoints.
4739	1	a	for all the humor and campy shivers induced by Shadow of the Vampire, there is a disturbing undercurrent...
4740	2	a	For the first two acts, Mike Binder casts an honest look at these characters' pride and prejudices. Too bad its last act hinges more on incident and surprise than illumination or self-reflection. It mars an otherwise admirably tough-minded drama.
4741	4	a	Naomi Watts and Annette Benning give outstanding performances in this increasingly contrived and sentimental tale of mothers and daughters, and the joys and anguish that come with adoption.
4742	3	a	Trainspotting's saving grace is that there's a heck of a lot of entertainment value in this particular form of shallowness.
4743	10	a	...nothing but a sappy, shameless, and morbid production that wastes talent and time in a script designed to line the bottom of a bird cage.
4744	6	a	An unsatisfying finale.
4745	2	a	This wonderful, silly old fool doesn't need your pity, doesn't require your sympathy. Once she gets under your skin, you understand her completely. And you like her. You really like her.
4746	4	a	It's the recognizable geniality in Larry Crowne that both carries the film and which makes it deeply frustrating.
4747	4	a	Cinemas are dark. If you laugh, few people will know it's you.
4748	0	a	The film includes some of Hitchcock's finest set-pieces, including a secret hideout inside a windmill, a murder in broad daylight and a plane crash, even if the romantic subplot tends to slow things down a bit.
4749	3	a	One of the most genuinely disturbing films I have ever seen.
4750	5	a	It's tough to warm to a guy who doesn't give a damn about anyone but himself, particularly when you're supposed to be his closest confidante.
4751	7	a	Laugh-free, derivative, punishingly long 'comedy.'
4752	5	a	Spielberg should never have sold the sequel rights
4753	0	a	Funny and sad, poignant and profound, elegant and elegiac, ambitious and ambiguous, The Great Beauty is one of the most utterly enjoyable movies I've seen in years.
4754	1	a	The title doesn't refer to a misunderstanding so much as a state of being.
4755	7	a	The idea sucks on paper, and it doesn't get any better when it's on the screen.
4756	7	a	Not containing the wit to be smart, thrilling sci-fi nor the chutzpah to embrace a fun, B-movie shlock vibe, it unfortunately feels like an uninspired TV pilot that any other network would've permanently locked in a vault.
4757	6	a	In contrast to Tigger and Piglet, Lumpy offers fewer incentives to take a trip to the theatre to make his acquaintance.
4758	5	a	More like a waddling turkey than a soaring bird.
4759	2	a	Not since William Shatner saw a thingie on the wing of his plane in an old Twilight Zone has a flight been thrown into such panic by one passenger.
4760	6	a	The movie name-drops the cool stuff, the rebels of word and song, but the essence of the story and the cardboard characters who inhabit it are as mundane as can be.
4761	3	a	'Closer to Kill Bill than Crouching Tiger, it's a step backwards for the director...but still a beautiful film'
4762	4	a	This third delivery ends up having the best numbers and the most ingenious mash-up's of the franchise. [Full Review in Spanish]
4763	3	a	Poignant and often very funny, Cheadle deserves a clutch of prizes come awards season.
4764	4	a	With another in a long line of strong performances by Jackson, and some excellent basketball choreography, Coach Carter is fun, hopeful, occasionally silly and, what can I say, inspiring.
4765	4	a	Oddly being marketed as a comedy by its distributor, The Savages is best approached as a drama with an intermittently light touch that's generally more of a curse than a boon.
4766	4	a	It's hard to say who exhibits more nervous tics -- star Cage, overdoing it as an agoraphobic con man or director Scott, clearly uncomfortable with small and intimate.
4767	9	a	Audiences might [have] reasonably expected more from the seasoned action screenwriter.
4768	3	a	Miami Vice isn't a great film, but it's ours.
4769	3	a	Crowe and Phoenix are brilliant, as usual. The rest of the almost completely British cast are excellent, particularly with dialog that could have easily come out stilted or ridiculous.
4770	6	a	By Jarmusch's own previously set standards in such films as Stranger Than Paradise, Ghost Dog, and Dead Man, Coffee and Cigarettes serves up a weak brew.
4771	4	a	As usual with Bertolucci, the film's style and bravura camerawork are clearly in the forefront, but the politics and social commentary never quite find their place.
4772	2	a	...Aronofsky's taste for including horror in his films is evident from his very first feature...
4773	2	a	A smart, well-made buddy film about two junkies desperate to kick the habit.
4774	2	a	Chan's Dragon Blade is a pleasant surprise, executed with visible grandeur and can claim to be an earnestly performed, crisply edited, smart [film].
4775	5	a	An alternately raucous and sappy ethnic sitcom...you'd be wise to send your regrets.
4776	7	a	At times, the film can feel like a historical pageant, stiff and heavy-handed.
4777	4	a	Fantastic Four is what it is, and I'm okay with what it is.
4778	3	a	Looking beyond Spielberg's self-indulgence... Empire of the Sun is a gem about a kid trying to find his way all by his lonesome.
4779	4	a	Watching The Expendables is like watching professional wrestling but with guns, knives and a whole lot of death.
4780	2	a	Dizzying editing and camera work will bother some, and the sheer complexity of the telling will confuse more people.
4781	5	a	The casting's pretty fair, and if they had better material, Steve Zahn and Rachael Harris would have been real assets. But the story lurches from indignity to ill-starred wrestling match to gross-out gag, without any momentum or surprise.
4782	3	a	A very welcome memo to Hollywood that blockbusters don't have to be stupid.
4783	5	a	An intended tour de force, it is strangely unable to engage the emotions. In the end it amounts to an overweight movie that delivers less than its clever director, David Fincher, seems to think.
4784	3	a	...practices the same virtue as its characters, realizing that life is lived in the small moments as well as the great ones, and that being present in your own life is the greatest gift of all. 
4785	0	a	The result is an entrancing, deeply moving effort, one that is certain to steal the hearts of audiences on its wider release.
4786	5	a	With 'Barnyard,' the androgynous udders, as annoying as they can be, are about the only original thing to be found in the whole movie.
4787	5	a	Steven Soderbergh returns from his self-imposed retirement with a hillbilly heist movie that has too many funny accents but not enough funny lines.
4788	5	a	It's just too bad that a film purporting to espouse female empowerment has to resort to simulated fellatio, public urination, and full-frontal male nudity in order to get its biggest laughs.
4789	1	a	There's careful thought evident in suggesting what can only be conjectured. If you're going to enjoy this entertainment, don't be overly preoccupied with historical accuracy.
4790	5	a	Truly haunted by languishing in derivation and mediocrity. 
4791	0	a	Terrific entertainment
4792	3	a	Smooth polish, original writing, and good acting.
4793	3	a	A Bond movie that boldly struts forward while looking back over its shoulder to the past.
4794	1	a	See The Closet now before somebody ruins an American version by casting Robin Williams and scrubbing clean all its wanton wackiness.
4795	4	a	For the most part -- and especially thanks to Aniston's performance -- it works more than adequately.
4796	3	a	Another content-rich dramedy based on a bestseller by John Green.
4797	3	a	Flamboyantly puts across the idea, Be careful what you wish for. Ambition, power and wealth are not what they are cracked up to be.
4798	4	a	"Despite the best of intentions, a career-best performance from Kevin Costner, and outstanding work by Octavia Spencer and child actor Jillian Estell, ""Black or White"" succumbs to some of the same stereotypes it tries to dispel."
4799	5	a	A weird, incoherent, and unsettling tale that is really just a bunch of crazy and eccentric stories. [Full review in Spanish]
4800	1	a	Quite exquisite. Beautiful, really.
4801	3	a	A banquet of delicious performances, a sharp situational comedy, and an acrid send-up of contemporary mores.
4802	8	a	Not so important socially as it thinks it is, perhaps, but even more important aesthetically and thematically.
4803	3	a	If there is one subject that makes it okay to feel old-fashioned patriotism and pride in humanity... it is surely the US space program.
4804	4	a	All of this is potentially irritating to say the least, and yet, despite the junior star entitlement and teen-angst cliches, the film is unexpectedly engaging.
4805	8	a	There's absolutely nothing of merit here to discuss other than its loyalty to the original source material.
4806	0	a	Shame moves in deep waters: It shows, in the bleakest and most uncompromising terms, that the worst that war has to offer is the wounds it inflicts on the human mind.
4807	3	a	Intricate, artfully constructed and utterly assured, Love And Honour is essential viewing for anyone who has seen Yamada's earlier samurai films. If you haven't, don't miss the chance to see what is a finely tuned example of the genre.
4808	4	a	So, never work with children and animals, eh?
4809	7	a	The scenery makes you want to be somewhere other than a movie theater, and the movie has the same effect.
4810	3	a	Don Roos' dialogue is a cut above the norm.
4811	4	a	Coppola's film is about what she knows; she's obviously more ambitious than her apathetic and self-obsessed characters, but she probably knows a few of them. Far from perfect, but a solid beginning.
4812	6	a	Quaid does his level best with a lame character, but Stone sinks under the weight of a thankless role.
4813	6	a	Charlize Theron gives a very fine performance in Monster. Too bad the movie has no idea what to do with it.
4814	3	a	Maintains a delicate balance between wish-fulfillment fantasy and a recognition that the world inhabited by its audience is filled with disappointment as well as with joy...
4815	1	a	At its heart, it's an adventure story and exotic travelogue, inviting viewers to tag along as an unlikely band of fugitives from a Siberian gulag walk across the Himalayas.
4816	4	a	One of those films where great acting and occasionally brilliant dialogue attempt to overcome an unbelievable plot and a cowardly Hollywood ending.
4817	3	a	Chris Columbus' shortcomings in ingenuity and imagination don't seem terribly detrimental since the material he's working with is so infused with magic and wit
4818	4	a	Where the film separates itself is in a refreshing thread of progressiveness so rarely seen in comedies.
4819	4	a	Identity Thief isn't a great comedy in the class of McCarthy's Bridesmaids, but it's still a decent one ...
4820	3	a	The ending has a feeling of inevitability but is nonetheless shocking, a tragedy resulting from an original sin that haunts, and will continue to haunt.
4821	3	a	The unique behind-the-scenes profile Tyrnauer has achieved makes this more than just another excuse to look at beautiful models in pretty frocks, and a film not only for fashionistas.
4822	3	a	...an erratic yet heartwrenching period piece. 
4823	4	a	Ryan is clearly enjoying herself. She adroitly maneuvers her trademark cuteness into a kind of oblivious brashness -- a curious mix of brassy and brave.
4824	3	a	Like the bitter medicine your mother used to give you, The Savages can be quite effective, even if you secretly hope you never have to endure it again.
4825	6	a	Sharon Stone's teary monologue near the end of the film might be more effective if she weren't buried inside a fat suit that makes her look like Jiminy Glick.
4826	3	a	A delightfully dysfunctional romantic comedy that's moving, funny and features just the right amount of crazy love. 
4827	6	a	This is indeed the story of some people who bought a zoo.
4828	5	a	Incoherent.
4829	3	a	Repackaged way past the time when the game was a peak obsession, this animated joyride is still an irresistible invitation to shake your sillies out. 
4830	2	a	An excellent ensemble makes the most of a multi-strand female-centred film that drifts very close to melodrama as it explores various aspects of motherhood.
4831	2	a	Bad Lieutenant: Port of Call, New Orleans is a magnificent mess of the sort only Herzog can get away with making.
4832	0	a	Zhao turns material that might have been treacly and simple-minded into an allegory of male identity...with the quality of myth.
4833	0	a	There have been many classic westerns but this Hawks masterpiece certainly ranks among the best of the genre.
4834	5	a	As I sat through this two hour stumble through what looked like fog, I just kept thinking to myself how this might be the best looking bad film I've ever seen.
4835	5	a	Failure to Launch arrives pre-told by design. But even those coming in cold will know what's going to happen one step ahead.
4836	1	a	Spielberg shows that he remains the master of the form he virtually invented.
4837	6	a	Every Predator movie that worked took itself seriously. This one didn't, and it was a mess...over-the-top sci-fi.
4838	3	a	...there's no denying that the film is always completely compelling, if only on a purely visceral level.
4839	0	a	Nebraska is a film of raw beauty and great humanity.
4840	2	a	A deliciously nutty black comedy of manners.
4841	4	a	Jason X has cheesy effects and a hoary plot, but its macabre, self-deprecating sense of humor makes up for a lot.
4842	1	a	Terrific escapist fare, stylish, outrageous and compelling.
4843	3	a	"This movie simply refuses to ""normalize"" bigotry, hatred and xenophobia. And does it with a kind, understanding and forgiving heart."
4844	5	a	A waste of the talents of Melissa McCarthy and Jason Bateman.
4845	1	a	Shot in the Italian Alps, the cinematography is striking.
4846	0	a	Colombian filmmaker Ciro Guerra assumes the role of an ever-aware river guide, navigating us through the sweeping beauty of the Amazon while pointing to the toll on humanity and culture wrought by colonialism.
4847	1	a	Vertigo is a fine film, but it's not flawless.
4848	5	a	An ambitious but disjointed spoof of New Age quirks and quacks that attempts to simultaneously put down and lift up. But, despite the A-list ensemble, it accomplishes neither.
4849	6	a	Even so-called trekkies had several bones to pick with the plot and characterisation of this movie.
4850	6	a	[Its] cheery characters are ultimately stuck wending their way through wackily contrived scenarios fit for a sitcom.
4851	5	a	Take away the sumptuous settings and Hollywood glamour and what you have here is like Henry VIII for Dummies enacted by the cast of the OC.
4852	5	a	There are flashes of inspiration here, but nothing to sustain a feature film's worth of narrative import.
4853	1	a	A very entertaining and involving story of family and sacrifice.
4854	3	a	If you hate that sort of thing, then stay away. But if not, then go enjoy the trickery.
4855	1	a	The blend of charm, magic, wit, and characterization come together to make this an engaging and intellectually stimulating experience. This is a great film and one of the best of the year thus far.
4856	3	a	Unlike most movies about addictions, Down to the Bone doesn't follow the usual, comforting three-act structure -- social user develops a problem, user becomes a desperate addict, user finally gets some help.
4857	4	a	MacFarlane's comedic approach has always been that of throw everything at the wall and see what sticks. It's no different this time out, and the jokes are so plentiful that the odds are in this movie's favor for a substantial number of them to succeed.
4858	4	a	...a performance beautifully coloured with varying shades of emotion that also makes clever use of [Moore's] porcelain looks to evoke the vulnerability of the eponymous Alice.
4859	4	a	In their scenes together, Foxx and Chestnut trade sly one-liners like front-line horn players in an intimate jazz club, while Union is given her best showcase yet for her comedic timing.
4860	3	a	As with all of McDonagh's work, Mildred's almost Biblical quest for justice is marked by a dark, blistering wit, and a humanity that belies all the deeply flawed characters, hidden under their irreverent humour and often violent interactions.
4861	9	a	Unfunny, predictable, and vulgar, it's the generic equivalent of a Judd Apatow movie. As always, you get what you pay for.
4862	5	a	Catchy tunes, robust performances--but you can see every backstage-melodrama-cliche coming two scenes away.
4863	6	a	Amistad is a maddening film because it comes so close to greatness.
4864	3	a	Schindler's List, despite blatant compromises, is a rending historical document.
4865	3	a	Fascinating, as rock history, thrilling as rock entertainment. 
4866	6	a	A film sort-of from the Farrelly brothers with practically none of its charm.
4867	7	a	The film has all the building blocks to be a great fantasy ride, and Diesel is clearly enthused to be a part of it. As it turns out, though, passion isn't everything. 
4868	0	a	Thirteen Days is a gripping history lesson and a good character study, but also just a well-cast, well-executed film.
4869	9	a	Here is a film so utterly devoid of art and intellect that nothing remains other than a husk of ridiculous ploys.
4870	2	a	Aside from Letts scathing one-liners the best reason to see the film is McConaughey. His Killer Joe is a quite brilliant variation on cool villainy. 
4871	5	a	Ultimately, it's a monster movie that's the sum of less than its parts.
4872	4	a	The story is somewhat predictable, but it's sweet and happy and the animation is first-rate.
4873	9	a	Maybe it's the kudos acquired by screenwriter Roger Avary in his association with Quentin Tarantino that has allowed him to write this unbelievably boring horror-thriller.
4874	3	a	The humor is more subtle than you'd think. And we wouldn't mind seeing more of this type of thing from both Duchovny and Moore.
4875	3	a	Frances McDormand delivers a formidable, ferociously uncompromising performance in Martin McDonaugh's edgy, unpredictable, morbidly funny film.
4876	0	a	One of the most despairing movies, and yet there is in the precision of its craft and the depth of its empathy something fundamentally uplifting.
4877	2	a	Don't see Mao's Last Dancer if you want a perfectly structured film. See it if you want to experience a truly amazing story.
4878	5	a	This was a lightweight film that mistakenly thinks it's in the heavyweight class.
4879	6	a	When a film's best characters are rip-offs from other movies. you know you're in trouble.
4880	0	a	A genuine American classic.
4881	4	a	Nelson's dialogue sounds colloquially American and betrays its stage origin ... which, added to the well-fed look of many of the inmates, works against the strong acting and the inherent power of the Holocaust theme.
4882	3	a	If the symbolism is a bit heavy-handed at times, it is also intensely elevating.
4883	3	a	A high-tech thriller that really works -- both because of its eye-popping visual feats and the ideas and humanity behind them.
4884	0	a	Meryl Streep and Clint Eastwood, as Waller's tenderly plaintive heartland lovers, are so visually and spiritually right they seem to have walked right off the page.
4885	0	a	Could easily change your life.
4886	3	a	It's an experiment in character exploration. You'll walk away from it with an affirmation that people are complicated bundles of contradictions. Especially these people.
4887	7	a	Grave-ly inadequate.
4888	8	a	Made by jackasses for jackasses.
4889	6	a	Although its entertainment value to adults is negligible, it is a safe, harmless bet for families, one parents will neither regret nor fondly remember after it's over.
4890	0	a	A mega-laugh comedy about the messiness of change with lovable characters whose humor and flawed humanity make them very appealing.
4891	3	a	Hilarious, but teen sex comedy has lots of raunch, drinking.
4892	4	a	Easier to respect than to love.
4893	4	a	With Midnight in Paris, Allen may convince even those who have given up on him that there's life in the old dog yet.
4894	4	a	for a movie based on a video game, it brings what it promises
4895	0	a	In a film that is mostly black and white, small touches of color -- a candle flame; a child's coat, bright red -- bring the enormity of the tragedy into excruciating focus.
4896	9	a	I fear for humanity.
4897	6	a	It's fun, sure, but uninspired. We've seen it all before... Will Smith does his old Will Smith thing again, with only the minimum level of actual entertainment to dress it up.
4898	4	a	This Orange has some juice, but it's far from fresh-squeezed.
4899	9	a	Kevin Hart's Cedric steamrolls over everyone else with his motor-mouth tirades and physical antics. He's Roger Rabbit unleashed on the set of Dr. Phil.
4900	2	a	Natalie Portman delivers the goods in this raw and gritty western.
4901	4	a	The movie never soars like Astro Boy, but it does rise above the lack of promise that prevails in the early scenes, which is a tough thing for any movie to do.
4902	2	a	I had more fun with it than I didn't, which is more than I can say about a lot of these big budget event movies.
4903	1	a	A black but realistic comedy about life and how it sucks and also how impossible it is to fall in love with someone sane, but still it's no excuse for not enjoying yourself.
4904	1	a	Beautifully constructed, unexpectedly touching, and gorgeous to behold, it's a swirling kaleidoscope of murder, intrigue, and musical numbers that cinematic bon vivants will eagerly devour.
4905	2	a	The Coens are geniuses at creating tension through editing. No Country has craft and atmosphere aplenty.
4906	6	a	A sappy, overly familiar enterprise.
4907	8	a	"Hall"" isn't meant to be light, but it shouldn't be suffocating either, with Christensen piling on tragedies and hopelessness to a near-comical degree."
4908	3	a	Director David O. Russell, who adapted the novel, and his cast fill the story with engaging, believable characters.
4909	5	a	For a movie that's ultimately about a writer trying to come up with a better ending for his story, Window is in desperate need of a livelier conclusion of its own
4910	3	a	Sometimes a movie comes out of nowhere and wins you over. Safety Not Guaranteed is that kind of unexpected gift. 
4911	3	a	Everything about Secondhand Lions seems unlikely, outlandish and larger than life. But director Tim McCanlies ... makes it all work by throwing in charm and likability at just the right moments.
4912	6	a	While Moorhouse pulls off some quirky comic sequences, she can't quite corral the story's expanding slate of characters and tearaway themes.
4913	6	a	Lots more of the same isn't better.
4914	3	a	Old fashioned date movie for older teens.
4915	6	a	[Casting the subjects is] risky move that occasionally makes proceedings seem awfully real - but, more often, really awkward.
4916	3	a	It's a film worth queuing for - and you haven't been able to say that about anything with Clint's name on it in quite a while.
4917	5	a	The film bears less resemblance to the vintage international-intrigue movies it tries to imitate than, well, an e-cigarette does to a Gitanes. 
4918	4	a	Like many modern allegories, Nimrod Antal's tour de force of grime, fluorescence and destinationless velocity is more concerned with atmosphere than meaning.
4919	3	a	Director Tom Dey does an admirable job of capturing all the tremendous agility of Chan. It almost seems like Sammo Hung, one of Chan's best Asian directors, was working in tandem with Dey.
4920	3	a	A unique, surreal thriller.
4921	4	a	Falta alma ao filme.
4922	5	a	This is a stylish film that is constantly asking us questions. Sadly, answers are infuriatingly thin on the ground.
4923	3	a	Fincher maintains a steady tension throughout. He also adds his own tweaks to the twists at the end.
4924	1	a	A twisted revamp of Rankin-Bass by way of Edward Gorey. [Blu-ray]
4925	9	a	A flick designed so exclusively for his rabid fans that outsiders won't even understand, let alone enjoy it.
4926	1	a	It's [Penn's] warmest, most celebratory and most completely realized film and, though you might not guess it from the material, it is also arguably his most personal.
4927	5	a	[Zahn] looks perpetually on the verge of an aneurysm, relieved only by periodic slo-mo shootouts that set a new standard in post-Michael Bay preposterousness.
4928	4	a	Director Richard Donner is in good form here, and he patches up the holes in the script by keeping the action moving lickety-split.
4929	8	a	I surveyed the crowd at the screening I attended, feeling the chill in the air as seven strangers sat in stone-cold silence -- not a single laugh from anyone. The eighth moviegoer? Fast asleep five minutes in. I've never envied a person more.
4930	4	a	Ultimately, though, Crimson Peak is a movie that's only pretty good. It's fine. And for this director, working in this genre with this budget and this cast, that's almost worse than making a bad movie.
4931	2	a	You can't accuse The Dressmaker of putting style over substance because it has both in spades. 
4932	9	a	The main problem is that this Boston-set flick quite unselfconsciously presents itself as if it were a pop-culture first to express ideas about the working-mom balancing act.
4933	2	a	Thomas Wolfe professed you can't go home again. Veronica Mars proves him wrong. This trip back to her old mystery-solving stomping ground is pleasantly entertaining for the uniformed and a perfect thank you to all of the loyal fans.
4934	5	a	Mars Needs To Work Out How To Animate Humans So They Don't Look Like Possessed Shop Window Dummies.
4935	1	a	A vivid, sublime parody and valentine to the superhero genre.
4936	1	a	A postmodern animated epic, laced with film-noir savvy.
4937	5	a	[A] laugh-free affair despite the presence of the ever-reliable Jason Bateman and a supporting cast including Jon Favreau.
4938	6	a	Air Force One has neither the wit to laugh at its own absurdity nor the wisdom to mock its pretensions.
4939	4	a	Dear-hearted but fuzzy in a way that unintentional mirrors the hippie aesthetic of the Woodstock festival, Lee's film is interested not so much in the massive concert as in the Catskill Mountains community which hosted it, however unwillingly.
4940	4	a	the film offers Americans an empathetic glimpse of the country we revolted against all those years ago.
4941	6	a	A promising opening for a fun genre romp that gets worse and worse, dumber and dumber, as it goes along.
4942	3	a	Funny, charming, and a feast for the eyes. It is also quite probably the best animated film made by Disney in years.
4943	3	a	This film resonates with truth and feeling without ever preaching.
4944	6	a	In many ways it looks an awful lot like one of those generic made-for-TV disease-of-week movies.
4945	4	a	We're always aware of the formula--and in a picture based on real life, we shouldn't be.
4946	3	a	Rather than use his finesse on behalf of his own power drive, Felt is devoted to something more abstract: the rule of law.
4947	0	a	The film bubbles merrily throughout.
4948	5	a	Sadly, the issue-based plot is not executed well.
4949	2	a	a great, clever concept, and it's family fun
4950	4	a	Bruce Willis is rather terrifying.....a man of many faces indeed
